name	size	read_group_submitter_id	checksum	checksum_type	local_path	format	type
34a2e23abc1629d2a623b9b7a12df4de.IcgcOvarian_AOCS146_1DNA_7PrimaryTumour_ICGCDBPC20130205164_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	154026183039	2013031111240540	34a2e23abc1629d2a623b9b7a12df4de	md5	song://collaboratory/EGAZ00001018676/4c11e84d-3afe-5b77-a0c2-7deade02d31b	BAM	sequencing_file
34a2e23abc1629d2a623b9b7a12df4de.IcgcOvarian_AOCS146_1DNA_7PrimaryTumour_ICGCDBPC20130205164_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	154026183039	20130311041638134	34a2e23abc1629d2a623b9b7a12df4de	md5	song://collaboratory/EGAZ00001018676/4c11e84d-3afe-5b77-a0c2-7deade02d31b	BAM	sequencing_file
34a2e23abc1629d2a623b9b7a12df4de.IcgcOvarian_AOCS146_1DNA_7PrimaryTumour_ICGCDBPC20130205164_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	154026183039	2013031110060920	34a2e23abc1629d2a623b9b7a12df4de	md5	song://collaboratory/EGAZ00001018676/4c11e84d-3afe-5b77-a0c2-7deade02d31b	BAM	sequencing_file
01813fa4f363d5c15f5386ce84c47480.IcgcOvarian_AOCS130_1DNA_1NormalBlood_ICGCDBPC20130205115_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	120283322888	20130305063023991	01813fa4f363d5c15f5386ce84c47480	md5	song://collaboratory/EGAZ00001018621/60c58b79-6ef5-5961-92dd-a82f82b180e7	BAM	sequencing_file
01813fa4f363d5c15f5386ce84c47480.IcgcOvarian_AOCS130_1DNA_1NormalBlood_ICGCDBPC20130205115_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	120283322888	20130305054822826	01813fa4f363d5c15f5386ce84c47480	md5	song://collaboratory/EGAZ00001018621/60c58b79-6ef5-5961-92dd-a82f82b180e7	BAM	sequencing_file
01813fa4f363d5c15f5386ce84c47480.IcgcOvarian_AOCS130_1DNA_1NormalBlood_ICGCDBPC20130205115_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	120283322888	2013030505014029	01813fa4f363d5c15f5386ce84c47480	md5	song://collaboratory/EGAZ00001018621/60c58b79-6ef5-5961-92dd-a82f82b180e7	BAM	sequencing_file
57318c3a1c59ad66c3bb3fe60ed79fa4.IcgcOvarian_AOCS131_1DNA_7PrimaryTumour_ICGCDBPC20130205118_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	138940225135	20130302082245446	57318c3a1c59ad66c3bb3fe60ed79fa4	md5	song://collaboratory/EGAZ00001018559/e0e354a3-c3aa-5acc-9b71-493fb61b567a	BAM	sequencing_file
57318c3a1c59ad66c3bb3fe60ed79fa4.IcgcOvarian_AOCS131_1DNA_7PrimaryTumour_ICGCDBPC20130205118_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	138940225135	20130302074906808	57318c3a1c59ad66c3bb3fe60ed79fa4	md5	song://collaboratory/EGAZ00001018559/e0e354a3-c3aa-5acc-9b71-493fb61b567a	BAM	sequencing_file
57318c3a1c59ad66c3bb3fe60ed79fa4.IcgcOvarian_AOCS131_1DNA_7PrimaryTumour_ICGCDBPC20130205118_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	138940225135	201303020951555	57318c3a1c59ad66c3bb3fe60ed79fa4	md5	song://collaboratory/EGAZ00001018559/e0e354a3-c3aa-5acc-9b71-493fb61b567a	BAM	sequencing_file
57318c3a1c59ad66c3bb3fe60ed79fa4.IcgcOvarian_AOCS131_1DNA_7PrimaryTumour_ICGCDBPC20130205118_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	138940225135	20130302083639971	57318c3a1c59ad66c3bb3fe60ed79fa4	md5	song://collaboratory/EGAZ00001018559/e0e354a3-c3aa-5acc-9b71-493fb61b567a	BAM	sequencing_file
3dbd746c74fec822b4bba3ac05c78090.IcgcOvarian_AOCS152_1DNA_7PrimaryTumour_ICGCDBPC20130205174_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	147447682053	20130311082951261	3dbd746c74fec822b4bba3ac05c78090	md5	song://collaboratory/EGAZ00001018577/2e35b27e-445e-5025-86c5-ccc380bfa35d	BAM	sequencing_file
3dbd746c74fec822b4bba3ac05c78090.IcgcOvarian_AOCS152_1DNA_7PrimaryTumour_ICGCDBPC20130205174_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	147447682053	20130311091031587	3dbd746c74fec822b4bba3ac05c78090	md5	song://collaboratory/EGAZ00001018577/2e35b27e-445e-5025-86c5-ccc380bfa35d	BAM	sequencing_file
3dbd746c74fec822b4bba3ac05c78090.IcgcOvarian_AOCS152_1DNA_7PrimaryTumour_ICGCDBPC20130205174_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	147447682053	20130311101612985	3dbd746c74fec822b4bba3ac05c78090	md5	song://collaboratory/EGAZ00001018577/2e35b27e-445e-5025-86c5-ccc380bfa35d	BAM	sequencing_file
3dbd746c74fec822b4bba3ac05c78090.IcgcOvarian_AOCS152_1DNA_7PrimaryTumour_ICGCDBPC20130205174_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	147447682053	20130311095647906	3dbd746c74fec822b4bba3ac05c78090	md5	song://collaboratory/EGAZ00001018577/2e35b27e-445e-5025-86c5-ccc380bfa35d	BAM	sequencing_file
1ce8329c4cb30da4c98d61ebc9a69c61.IcgcOvarian_AOCS131_1DNA_1NormalBlood_ICGCDBPC20130205117_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	124769890686	20130301013032438	1ce8329c4cb30da4c98d61ebc9a69c61	md5	song://collaboratory/EGAZ00001018826/44ba934e-e143-57ce-84d2-1d602c95afd8	BAM	sequencing_file
1ce8329c4cb30da4c98d61ebc9a69c61.IcgcOvarian_AOCS131_1DNA_1NormalBlood_ICGCDBPC20130205117_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	124769890686	20130301123655321	1ce8329c4cb30da4c98d61ebc9a69c61	md5	song://collaboratory/EGAZ00001018826/44ba934e-e143-57ce-84d2-1d602c95afd8	BAM	sequencing_file
1ce8329c4cb30da4c98d61ebc9a69c61.IcgcOvarian_AOCS131_1DNA_1NormalBlood_ICGCDBPC20130205117_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	124769890686	20130301083004676	1ce8329c4cb30da4c98d61ebc9a69c61	md5	song://collaboratory/EGAZ00001018826/44ba934e-e143-57ce-84d2-1d602c95afd8	BAM	sequencing_file
579052ed3cd5a33191c325a05ec71796.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205136_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127006869101	20130311021528650	579052ed3cd5a33191c325a05ec71796	md5	song://collaboratory/EGAZ00001018545/98682c0f-b2f5-50b6-99c4-098b7badf49f	BAM	sequencing_file
579052ed3cd5a33191c325a05ec71796.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205136_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127006869101	20130311042008453	579052ed3cd5a33191c325a05ec71796	md5	song://collaboratory/EGAZ00001018545/98682c0f-b2f5-50b6-99c4-098b7badf49f	BAM	sequencing_file
579052ed3cd5a33191c325a05ec71796.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205136_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127006869101	20130311031022218	579052ed3cd5a33191c325a05ec71796	md5	song://collaboratory/EGAZ00001018545/98682c0f-b2f5-50b6-99c4-098b7badf49f	BAM	sequencing_file
579052ed3cd5a33191c325a05ec71796.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205136_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127006869101	20130311030730945	579052ed3cd5a33191c325a05ec71796	md5	song://collaboratory/EGAZ00001018545/98682c0f-b2f5-50b6-99c4-098b7badf49f	BAM	sequencing_file
1de643d0f3221f4b3aefc2cebb552ba5.IcgcOvarian_AOCS122_1DNA_1NormalBlood_ICGCDBPC20130205101_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	139340577304	2013030506383744	1de643d0f3221f4b3aefc2cebb552ba5	md5	song://collaboratory/EGAZ00001018533/87b1d896-22a3-5de0-8794-0666e70c8a64	BAM	sequencing_file
1de643d0f3221f4b3aefc2cebb552ba5.IcgcOvarian_AOCS122_1DNA_1NormalBlood_ICGCDBPC20130205101_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	139340577304	20130305120751746	1de643d0f3221f4b3aefc2cebb552ba5	md5	song://collaboratory/EGAZ00001018533/87b1d896-22a3-5de0-8794-0666e70c8a64	BAM	sequencing_file
1de643d0f3221f4b3aefc2cebb552ba5.IcgcOvarian_AOCS122_1DNA_1NormalBlood_ICGCDBPC20130205101_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	139340577304	20130305044119643	1de643d0f3221f4b3aefc2cebb552ba5	md5	song://collaboratory/EGAZ00001018533/87b1d896-22a3-5de0-8794-0666e70c8a64	BAM	sequencing_file
3bb7165192c420c7a9d14055d20f9d6b.IcgcOvarian_AOCS137_1DNA_12Ascites_ICGCDBPC20130205145_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	182480072864	20130311084234832	3bb7165192c420c7a9d14055d20f9d6b	md5	song://collaboratory/EGAZ00001018810/1102b02d-ca3f-581f-8462-7273fc45134f	BAM	sequencing_file
3bb7165192c420c7a9d14055d20f9d6b.IcgcOvarian_AOCS137_1DNA_12Ascites_ICGCDBPC20130205145_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	182480072864	20130311082016987	3bb7165192c420c7a9d14055d20f9d6b	md5	song://collaboratory/EGAZ00001018810/1102b02d-ca3f-581f-8462-7273fc45134f	BAM	sequencing_file
3bb7165192c420c7a9d14055d20f9d6b.IcgcOvarian_AOCS137_1DNA_12Ascites_ICGCDBPC20130205145_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	182480072864	20130311031333544	3bb7165192c420c7a9d14055d20f9d6b	md5	song://collaboratory/EGAZ00001018810/1102b02d-ca3f-581f-8462-7273fc45134f	BAM	sequencing_file
3bb7165192c420c7a9d14055d20f9d6b.IcgcOvarian_AOCS137_1DNA_12Ascites_ICGCDBPC20130205145_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	182480072864	20130311031911929	3bb7165192c420c7a9d14055d20f9d6b	md5	song://collaboratory/EGAZ00001018810/1102b02d-ca3f-581f-8462-7273fc45134f	BAM	sequencing_file
b633415c2bcc9dd776eb67181f976eae.IcgcOvarian_AOCS145_1DNA_1NormalBlood_ICGCDBPC20130205161_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	184954113888	20130812124337780	b633415c2bcc9dd776eb67181f976eae	md5	song://collaboratory/EGAZ00001018737/da31ce6f-87a3-5699-a25f-8939ab613503	BAM	sequencing_file
b633415c2bcc9dd776eb67181f976eae.IcgcOvarian_AOCS145_1DNA_1NormalBlood_ICGCDBPC20130205161_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	184954113888	20130812014812199	b633415c2bcc9dd776eb67181f976eae	md5	song://collaboratory/EGAZ00001018737/da31ce6f-87a3-5699-a25f-8939ab613503	BAM	sequencing_file
b633415c2bcc9dd776eb67181f976eae.IcgcOvarian_AOCS145_1DNA_1NormalBlood_ICGCDBPC20130205161_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	184954113888	20130812060202847	b633415c2bcc9dd776eb67181f976eae	md5	song://collaboratory/EGAZ00001018737/da31ce6f-87a3-5699-a25f-8939ab613503	BAM	sequencing_file
b633415c2bcc9dd776eb67181f976eae.IcgcOvarian_AOCS145_1DNA_1NormalBlood_ICGCDBPC20130205161_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	184954113888	20130812014725772	b633415c2bcc9dd776eb67181f976eae	md5	song://collaboratory/EGAZ00001018737/da31ce6f-87a3-5699-a25f-8939ab613503	BAM	sequencing_file
b633415c2bcc9dd776eb67181f976eae.IcgcOvarian_AOCS145_1DNA_1NormalBlood_ICGCDBPC20130205161_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	184954113888	20130812124553480	b633415c2bcc9dd776eb67181f976eae	md5	song://collaboratory/EGAZ00001018737/da31ce6f-87a3-5699-a25f-8939ab613503	BAM	sequencing_file
a6ac68875f741783e558dc78c716933c.S0436_20120424_1_LMP.nopd.nobc.bam	22964135244	20120513232642434	a6ac68875f741783e558dc78c716933c	md5	song://collaboratory/EGAR00001083625/75cfe5a5-0028-55c3-a10b-dd2110cb2fd0	BAM	sequencing_file
76c2c0940f3555194f38df04c09b741a.IcgcOvarian_AOCS130_1DNA_7PrimaryTumour_ICGCDBPC20130205116_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	135305304819	20130302103144521	76c2c0940f3555194f38df04c09b741a	md5	song://collaboratory/EGAZ00001018822/03a9018e-1313-5a37-8e0b-e8be488f797f	BAM	sequencing_file
76c2c0940f3555194f38df04c09b741a.IcgcOvarian_AOCS130_1DNA_7PrimaryTumour_ICGCDBPC20130205116_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	135305304819	20130302045616931	76c2c0940f3555194f38df04c09b741a	md5	song://collaboratory/EGAZ00001018822/03a9018e-1313-5a37-8e0b-e8be488f797f	BAM	sequencing_file
76c2c0940f3555194f38df04c09b741a.IcgcOvarian_AOCS130_1DNA_7PrimaryTumour_ICGCDBPC20130205116_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	135305304819	20130302025738636	76c2c0940f3555194f38df04c09b741a	md5	song://collaboratory/EGAZ00001018822/03a9018e-1313-5a37-8e0b-e8be488f797f	BAM	sequencing_file
76c2c0940f3555194f38df04c09b741a.IcgcOvarian_AOCS130_1DNA_7PrimaryTumour_ICGCDBPC20130205116_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	135305304819	20130302093142961	76c2c0940f3555194f38df04c09b741a	md5	song://collaboratory/EGAZ00001018822/03a9018e-1313-5a37-8e0b-e8be488f797f	BAM	sequencing_file
928924529b27afccdaef861cde4ef16d.IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	140497348723	20130325011053722	928924529b27afccdaef861cde4ef16d	md5	song://collaboratory/EGAZ00001018807/c295b983-7b43-5c74-87a1-f20dd92afb6b	BAM	sequencing_file
928924529b27afccdaef861cde4ef16d.IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	140497348723	20130326125833683	928924529b27afccdaef861cde4ef16d	md5	song://collaboratory/EGAZ00001018807/c295b983-7b43-5c74-87a1-f20dd92afb6b	BAM	sequencing_file
928924529b27afccdaef861cde4ef16d.IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	140497348723	20130326010338997	928924529b27afccdaef861cde4ef16d	md5	song://collaboratory/EGAZ00001018807/c295b983-7b43-5c74-87a1-f20dd92afb6b	BAM	sequencing_file
928924529b27afccdaef861cde4ef16d.IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	140497348723	20130325014411423	928924529b27afccdaef861cde4ef16d	md5	song://collaboratory/EGAZ00001018807/c295b983-7b43-5c74-87a1-f20dd92afb6b	BAM	sequencing_file
928924529b27afccdaef861cde4ef16d.IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	140497348723	20130325014110181	928924529b27afccdaef861cde4ef16d	md5	song://collaboratory/EGAZ00001018807/c295b983-7b43-5c74-87a1-f20dd92afb6b	BAM	sequencing_file
928924529b27afccdaef861cde4ef16d.IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	140497348723	20130326010704742	928924529b27afccdaef861cde4ef16d	md5	song://collaboratory/EGAZ00001018807/c295b983-7b43-5c74-87a1-f20dd92afb6b	BAM	sequencing_file
928924529b27afccdaef861cde4ef16d.IcgcOvarian_AOCS125_1DNA_7PrimaryTumour_ICGCDBPC20130205108_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	140497348723	20130326115841676	928924529b27afccdaef861cde4ef16d	md5	song://collaboratory/EGAZ00001018807/c295b983-7b43-5c74-87a1-f20dd92afb6b	BAM	sequencing_file
e42f731f7fd820cf056e5d9743ef75d8.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205137_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127831208153	201303141159130	e42f731f7fd820cf056e5d9743ef75d8	md5	song://collaboratory/EGAZ00001018752/913bd37e-a6b0-5d8d-a960-1e8419170ce5	BAM	sequencing_file
e42f731f7fd820cf056e5d9743ef75d8.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205137_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127831208153	20130314125801175	e42f731f7fd820cf056e5d9743ef75d8	md5	song://collaboratory/EGAZ00001018752/913bd37e-a6b0-5d8d-a960-1e8419170ce5	BAM	sequencing_file
e42f731f7fd820cf056e5d9743ef75d8.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205137_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127831208153	20130314113328611	e42f731f7fd820cf056e5d9743ef75d8	md5	song://collaboratory/EGAZ00001018752/913bd37e-a6b0-5d8d-a960-1e8419170ce5	BAM	sequencing_file
e42f731f7fd820cf056e5d9743ef75d8.IcgcOvarian_AOCS135_1DNA_12Ascites_ICGCDBPC20130205137_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	127831208153	20130314025530575	e42f731f7fd820cf056e5d9743ef75d8	md5	song://collaboratory/EGAZ00001018752/913bd37e-a6b0-5d8d-a960-1e8419170ce5	BAM	sequencing_file
0817dc49191c46af4a677967f73b16f0.IcgcOvarian_AOCS126_1DNA_1NormalBlood_ICGCDBPC20130205109_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	111261143041	20130301053332760	0817dc49191c46af4a677967f73b16f0	md5	song://collaboratory/EGAZ00001018675/3c87243e-1a0b-5db1-b03e-5958a87817ae	BAM	sequencing_file
0817dc49191c46af4a677967f73b16f0.IcgcOvarian_AOCS126_1DNA_1NormalBlood_ICGCDBPC20130205109_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	111261143041	20130301085110156	0817dc49191c46af4a677967f73b16f0	md5	song://collaboratory/EGAZ00001018675/3c87243e-1a0b-5db1-b03e-5958a87817ae	BAM	sequencing_file
0817dc49191c46af4a677967f73b16f0.IcgcOvarian_AOCS126_1DNA_1NormalBlood_ICGCDBPC20130205109_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	111261143041	20130228111619364	0817dc49191c46af4a677967f73b16f0	md5	song://collaboratory/EGAZ00001018675/3c87243e-1a0b-5db1-b03e-5958a87817ae	BAM	sequencing_file
0817dc49191c46af4a677967f73b16f0.IcgcOvarian_AOCS126_1DNA_1NormalBlood_ICGCDBPC20130205109_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	111261143041	20130228093817838	0817dc49191c46af4a677967f73b16f0	md5	song://collaboratory/EGAZ00001018675/3c87243e-1a0b-5db1-b03e-5958a87817ae	BAM	sequencing_file
d50c663546f571cf638dffe721b02c3d.IcgcOvarian_AOCS144_1DNA_1NormalBlood_ICGCDBPC20130205159_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	114636260164	20130406090226280	d50c663546f571cf638dffe721b02c3d	md5	song://collaboratory/EGAZ00001018612/3b8709c7-7352-5c4e-a5a0-00b8d781f17d	BAM	sequencing_file
d50c663546f571cf638dffe721b02c3d.IcgcOvarian_AOCS144_1DNA_1NormalBlood_ICGCDBPC20130205159_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	114636260164	2013040602111421	d50c663546f571cf638dffe721b02c3d	md5	song://collaboratory/EGAZ00001018612/3b8709c7-7352-5c4e-a5a0-00b8d781f17d	BAM	sequencing_file
d50c663546f571cf638dffe721b02c3d.IcgcOvarian_AOCS144_1DNA_1NormalBlood_ICGCDBPC20130205159_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	114636260164	20130406030150316	d50c663546f571cf638dffe721b02c3d	md5	song://collaboratory/EGAZ00001018612/3b8709c7-7352-5c4e-a5a0-00b8d781f17d	BAM	sequencing_file
89dafc21179e6ed4d1d99aadc8781627.IcgcOvarian_AOCS137_1DNA_1NormalBlood_ICGCDBPC20130205144_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	101761456074	20130406102104813	89dafc21179e6ed4d1d99aadc8781627	md5	song://collaboratory/EGAZ00001018787/b60ef0bc-0d83-5cde-87f9-ecea988328bb	BAM	sequencing_file
89dafc21179e6ed4d1d99aadc8781627.IcgcOvarian_AOCS137_1DNA_1NormalBlood_ICGCDBPC20130205144_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	101761456074	2013040610083634	89dafc21179e6ed4d1d99aadc8781627	md5	song://collaboratory/EGAZ00001018787/b60ef0bc-0d83-5cde-87f9-ecea988328bb	BAM	sequencing_file
89dafc21179e6ed4d1d99aadc8781627.IcgcOvarian_AOCS137_1DNA_1NormalBlood_ICGCDBPC20130205144_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	101761456074	20130406091946255	89dafc21179e6ed4d1d99aadc8781627	md5	song://collaboratory/EGAZ00001018787/b60ef0bc-0d83-5cde-87f9-ecea988328bb	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	20130314044902306	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	20130313091439940	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	20130314024012474	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	20130314075755270	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	20130314071004811	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	20130314054429725	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	2013031408195627	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
d03a21e89163b954d97c3199f2d772e5.IcgcOvarian_AOCS147_1DNA_7PrimaryTumour_ICGCDBPC20130205166_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	268361871744	20130314071756673	d03a21e89163b954d97c3199f2d772e5	md5	song://collaboratory/EGAZ00001018681/93d497bf-8677-546a-85ec-979d49109cad	BAM	sequencing_file
647003659113a62aea190d3fa63021ef.IcgcOvarian_AOCS135_1DNA_1NormalBlood_ICGCDBPC20130205138_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	144943473777	20130524033156943	647003659113a62aea190d3fa63021ef	md5	song://collaboratory/EGAZ00001018624/4a57165b-a77e-57a7-8a27-8109a1e88cd7	BAM	sequencing_file
647003659113a62aea190d3fa63021ef.IcgcOvarian_AOCS135_1DNA_1NormalBlood_ICGCDBPC20130205138_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	144943473777	20130524031934443	647003659113a62aea190d3fa63021ef	md5	song://collaboratory/EGAZ00001018624/4a57165b-a77e-57a7-8a27-8109a1e88cd7	BAM	sequencing_file
647003659113a62aea190d3fa63021ef.IcgcOvarian_AOCS135_1DNA_1NormalBlood_ICGCDBPC20130205138_IlluminaIGNOutsourcing_NoCapture_Bwa_HiSeq.jpearson.bam	144943473777	20130515032308611	647003659113a62aea190d3fa63021ef	md5	song://collaboratory/EGAZ00001018624/4a57165b-a77e-57a7-8a27-8109a1e88cd7	BAM	sequencing_file
9230247b1bfca530f6d6c759a0b5d3f3.S0428_20100706_2_Frag.nopd.nobc.bam	33471636893	20101005080030298	9230247b1bfca530f6d6c759a0b5d3f3	md5	song://collaboratory/EGAR00001083643/b0e04480-052d-558b-93a9-6830f68c000c	BAM	sequencing_file
95d088be050d020a5139f25b273dd50f.S0433_20120424_2_LMP.nopd.nobc.bam	77033687325	20120605102135129	95d088be050d020a5139f25b273dd50f	md5	song://collaboratory/EGAR00001083618/4c9e816e-5ac8-5390-a404-effe7f884d71	BAM	sequencing_file
